MES;DIA;PROVINCIA;CANTÓN;ENTCONTROL;FERIADO;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;LUNES;LOJA;CATAMAYO;PNE;SI;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;TUNGURAHUA;SAN PEDRO DE PELILEO;PNE;SI;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;CHIMBORAZO;RIOBAMBA;MRI;SI;RURAL;0;0;0;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;EL ORO;MACHALA;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;AZUAY;GIRON;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;CHIMBORAZO;GUAMOTE;PNE;SI;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;LUNES;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;SI;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;PICHINCHA;MEJIA;PNE;SI;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;SANTA ELENA;SALINAS;Comisión de Tránsito del Ecuador - CTE;SI;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;1;3;4;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;LUNES;PICHINCHA;QUITO;DMQ;SI;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;CHIMBORAZO;RIOBAMBA;PNE;SI;RURAL;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;LUNES;MANABÍ;PEDERNALES;PNE;SI;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;EL ORO;PASAJE;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;SI;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;LOS RÍOS;URDANETA;PNE;SI;RURAL;2;1;3;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;LUNES;CHIMBORAZO;GUANO;PNE;SI;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;0;1;1;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;SI;RURAL;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;LUNES;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;SI;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;MANABÍ;PORTOVIEJO;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;LUNES;CHIMBORAZO;COLTA;PNE;SI;RURAL;0;2;2;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;PICHINCHA;QUITO;DMQ;SI;URBANA;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;LUNES;LOJA;LOJA;MLO;SI;RURAL;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;LUNES;AZUAY;CUENCA;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;PICHINCHA;RUMIÑAHUI;PNE;SI;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;SI;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;GUAYAS;PLAYAS;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;CHIMBORAZO;RIOBAMBA;MRI;SI;RURAL;0;0;0;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;LUNES;EL ORO;EL GUABO;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;LUNES;PICHINCHA;QUITO;DMQ;SI;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;SI;RURAL;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;LUNES;LOJA;LOJA;MLO;SI;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;MEJIA;PNE;NO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;LOS RÍOS;VINCES;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;CHIMBORAZO;GUANO;PNE;NO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MARZO;MARTES;TUNGURAHUA;SAN PEDRO DE PELILEO;PNE;NO;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;LOJA;LOJA;MLO;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
MARZO;MARTES;LOS RÍOS;MONTALVO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;AZUAY;CUENCA;MCU;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MARZO;MARTES;GUAYAS;SIMON BOLIVAR;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
MARZO;MARTES;AZUAY;OÑA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MARZO;MARTES;MANABÍ;JARAMIJO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
MARZO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MARZO;MARTES;PICHINCHA;MEJIA;PNE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;IMBABURA;IBARRA;MEP;NO;URBANA;0;2;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MARZO;MARTES;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;1;0;1;CHOQUES;EXCESO VELOCIDAD
MARZO;MARTES;EL ORO;MACHALA;MMC;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;LOS RÍOS;BUENA FE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MARZO;MARTES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;ROCAFUERTE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;QUITO;PNE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;PICHINCHA;MEJIA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
MARZO;MARTES;AZUAY;CUENCA;MCU;NO;RURAL;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
MARZO;MARTES;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;AZUAY;CUENCA;MCU;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MARZO;MARTES;MANABÍ;SANTA ANA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;MEJIA;PNE;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;4;4;8;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;QUITO;PNE;NO;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;1;2;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;LOJA;LOJA;MLO;NO;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;AZUAY;CUENCA;MCU;NO;URBANA;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
MARZO;MARTES;PICHINCHA;CAYAMBE;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;AZUAY;CHORDELEG;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;EL CARMEN;PNE;NO;URBANA;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;AZUAY;CUENCA;MCU;NO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
MARZO;MARTES;MORONA SANTIAGO;MORONA;PNE;NO;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;MANTA;MMA;NO;URBANA;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;ZAMORA CHINCHIPE;YANTZAZA;PNE;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MARZO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
MARZO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MARTES;ZAMORA CHINCHIPE;ZAMORA;PNE;NO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MARTES;MANABÍ;MANTA;MMA;NO;URBANA;0;2;2;OTROS;OTRAS CAUSAS
MARZO;MARTES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;EL ORO;PIÑAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;LOS RÍOS;VENTANAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
MARZO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;EL ORO;MACHALA;MMC;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;GUAYAS;SANTA LUCIA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;LOJA;LOJA;MLO;NO;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;LOS RÍOS;VENTANAS;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;LOS RÍOS;BABA;PNE;NO;RURAL;1;1;2;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;AZUAY;CUENCA;MCU;NO;URBANA;0;2;2;VOLCAMIENTOS;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;AZUAY;CUENCA;MCU;NO;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;EL ORO;MACHALA;MMC;NO;URBANA;0;1;1;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
MARZO;MIÉRCOLES;TUNGURAHUA;AMBATO;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;AZUAY;CUENCA;MCU;NO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
MARZO;MIÉRCOLES;MANABÍ;JIPIJAPA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
MARZO;MIÉRCOLES;AZUAY;CUENCA;MCU;NO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
MARZO;MIÉRCOLES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;AZUAY;CUENCA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MARZO;MIÉRCOLES;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;LOS RÍOS;BABAHOYO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MARZO;MIÉRCOLES;MANABÍ;SAN VICENTE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;EL ORO;PASAJE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MARZO;MIÉRCOLES;GUAYAS;BALZAR;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
